CMTE_ID|CMTE_NM|CMTE_TP|CMTE_DSGN|CMTE_FILING_FREQ|TTL_RECEIPTS|TRANS_FROM_AFF|INDV_CONTRIB|OTHER_POL_CMTE_CONTRIB|CAND_CONTRIB|CAND_LOAN|TTL_LOANS_RECEIVED|TTL_DISB|TRANF_TO_AFF|INDV_REFUNDS|OTHER_POL_CMTE_REFUNDS|CAND_LOAN_REPAY|LOAN_REPAY|COH_BOP|COH_COP|DEBTS_OWED_BY|NONFED_TRANS_RECEIVED|CONTRIB_TO_OTHER_CMTE|IND_EXP|PTY_COORD_EXP|NONFED_SHARE_EXP|CVG_END_DT
C00379180|NATIONAL ASSOCIATION OF CHEMICAL DISTRIBUTORS RESPONSIBLE DISTRIBUTION POLITICAL ACTION CO|Q|U|Q|72870.19|0|71700|0|0|0|0|45807.1|0|0|0|0|0|28934.07|55997.16|0|0|44500|0|0|0|06/30/2019
C00379305|PUBLIC EMPLOYEES UNION LOCAL ONE FEDERAL POLITICAL EDUCATION COMMITTEE|Q|U|Q|700|0|700|0|0|0|0|0|0|0|0|0|0|12520.89|13220.89|0|0|0|0|0|0|09/30/2019
C00379420|CIT GROUP INC PAC (CIT PAC)|Q|B|M|19503.04|0|19503.04|0|0|0|0|1400|0|0|0|0|0|219959.98|238063.02|0|0|400|0|0|0|09/30/2019
C00379479|THE HAWKEYE PAC|Q|D|Q|228800|0|29800|199000|0|0|0|89027.06|5000|0|0|0|0|180864.5|320637.44|0|0|37500|0|0|0|06/30/2019
C00379628|NUCOR CORPORATION POLITICAL ACTION COMMITTEE|Q|U|M|267913.94|0|267721.64|0|0|0|0|192466.5|0|252.3|0|0|0|113032.41|188479.85|0|0|189500|0|0|0|09/30/2019
C00379693|AMALGAMATED BANK PAC|Q|U|Q|24107|0|24107|0|0|0|0|20200|0|200|0|0|0|7551.63|11458.63|0|0|20000|0|0|0|06/30/2019
C00379768|EXPERIAN NORTH AMERICA, INC POLITICAL ACTION COMMITTEE (EXPERIAN PAC)|Q|B|M|348871.98|0|346371.98|0|0|0|0|414777.09|0|0|0|0|0|180632.84|114727.73|0|0|358000|0|0|0|09/30/2019
C00379784|ENPRO INDUSTRIES INC POLITICAL ACTION COMMITTEE|Q|U|Q|13343.76|0|13343.76|0|0|0|0|10000|0|0|0|0|0|28244.65|31588.41|0|0|10000|0|0|0|09/30/2019
C00380196|FRIENDS OF SNOWMOBILING PAC|Q|U|Q|5210|0|5210|0|0|0|0|1112|0|0|0|0|0|7144.46|11242.46|0|0|1100|0|0|0|06/30/2019
C00380303|EMERGENT BIOSOLUTIONS INC. EMPLOYEES PAC|Q|B|Q|71656.28|0|71656.28|0|0|0|0|76026|0|0|0|0|0|14167.23|9797.51|0|0|76000|0|0|0|06/30/2019
C00380352|MINNESOTA DFL SENATE CAUCUS|Y|U|Q|24430|1000|15930|7500|0|0|0|19718.48|5000|25|5000|0|0|803.28|5514.8|0|0|1000|0|0|0|09/30/2019
C00380816|WSFS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE|N|U|M|0|0|0|0|0|0|0|0|0|0|0|0|0|4204|4204|0|0|0|0|0|0|09/30/2019
C00380857|FRIENDS OF SBDCS PAC|N|U|Q|80|0|80|0|0|0|0|90|0|0|0|0|0|28.2|18.2|0|0|0|0|0|0|06/30/2019
C00380873|SEVENTH CONGRESSIONAL DISTRICT REPUBLICAN PARTY OF MINNESOTA|Y|U|Q|2048.7|0|2048.7|0|0|0|0|0|0|0|0|0|0|64.12|2112.82|0|0|0|0|0|0|06/30/2019
C00380931|SECURITAS SECURITY SERVICES USA POLITICAL ACTION COMMITTEE (SECURITAS USA PAC)|Q|U|M|8925|0|8925|0|0|0|0|0|0|0|0|0|0|97884.79|106809.79|0|0|0|0|0|0|09/30/2019
C00380949|AMERICAN COATINGS ASSOCIATION INC.POLITICAL ACTION COMMITTEE (PAINT-PAC)|Q|U|Q|900|0|900|0|0|0|0|5000|0|0|0|0|0|30852.33|26752.33|0|0|5000|0|0|0|06/30/2019
C00380956|WEST VIRGINIA FARM BUREAU INC  WV FARM PAC|Q|U|Q|9364|0|9364|0|0|0|0|4200|0|0|0|0|0|4996|10161.36|0|0|0|0|0|0|06/30/2019
C00381012|SEMI POLITICAL ALLIANCE OF SEMICONDUCTOR EQUIPMENT AND MATERIALS INTERNATIONAL|Q|B|M|11100|0|11100|0|0|0|0|9000|0|0|0|0|0|6204.56|8304.56|0|0|9000|0|0|0|09/30/2019
C00381459|SOCIETY FOR VASCULAR SURGERY POLITICAL ACTION COMMITTEE|Q|U|Q|39656|0|39656|0|0|0|0|28500|0|0|0|0|0|116625.62|127781.62|0|0|28500|0|0|0|06/30/2019
C00381517|DEMOCRATIC ADVANCEMENT PAC|O|U|Q|3878.78|0|2000|0|0|0|0|2689.04|0|0|0|0|0|85251.75|86441.49|38112.97|0|0|0|0|1344.03|06/30/2019
C00381624|BECAUSE I CARE POLITICAL ACTION COMMITTEE (BICPAC)|Q|U|Q|5000|0|5000|0|0|0|0|9900|0|0|0|0|0|24688.79|19788.79|0|0|9900|0|0|0|09/30/2019
C00381632|NATIONAL FUNERAL DIRECTORS MORTICIANS ASSOCIATION POLITICAL ACTION COMMITTEE|Q|U|Q|360.73|0|350|0|0|0|0|0|0|0|0|0|0|14282.91|14643.64|0|0|0|0|0|0|09/30/2019
C00381681|THE KEYSTONE FUND|Q|D|Q|92000|0|9625|82375|0|0|0|83033.77|0|0|0|0|0|27977.76|36943.99|0|0|5000|0|0|0|06/30/2019
C00381699|USINPAC|Q|U|Q|355|0|355|0|0|0|0|326|0|0|0|0|0|486|515|0|0|0|0|0|163|09/30/2019
C00382143|ASSOCIATION OF FUNDRAISING PROFESSIONALS POLITICAL ACTION COMMITTEE|Q|U|Q|15547.73|0|14649.98|0|0|0|0|2644.82|0|0|0|0|0|122553.47|135456.38|0|0|0|0|0|0|09/30/2019
C00382150|THE GEO GROUP, INC. POLITICAL ACTION COMMITTEE|Q|U|Q|317877.88|0|316877.88|0|0|0|0|250300|0|50|0|0|0|85911.72|153489.6|0|0|229500|0|0|0|08/31/2019
C00382234|MOUNTAIN WEST CREDIT UNION ASSOCIATION - CHAMPIONS FOR CONSUMERS COMMITTEE|Q|U|Q|32179.09|0|32177.7|0|0|0|0|40326.87|40000|0|0|0|0|20161.57|12013.79|0|0|0|0|0|0|09/30/2019
C00382242|BADGERPAC|Q|D|M|160084.37|0|7500|151000|0|0|0|135313.39|0|0|0|0|0|34321.81|59092.79|0|0|35000|0|0|0|09/30/2019
C00382275|BUTLER SNOW POLITICAL ACTION COMMITTEE|Q|U|Q|132780.91|0|129780.91|0|0|0|0|71630|0|0|0|0|0|1294.19|62445.1|0|0|20000|0|0|0|09/30/2019
C00382283|OHLONE AREA UNITED DEMOCRATIC CAMPAIGN|N|U|Q|2005|0|2005|0|0|0|0|5285.95|0|0|0|0|0|20543.67|17262.72|0|0|0|229.06|0|4028.36|06/30/2019
C00382382|ASSOCIATED GENERAL CONTRACTORS NEW YORK STATE CHAPTER FEDERAL PAC|Q|U|Q|5000|0|0|5000|0|0|0|0|0|0|0|0|0|6598.91|11598.91|0|0|0|0|0|0|06/30/2019
C00382796|LOUISIANA HEALTH CARE GROUP EMPLOYEE FEDERAL POLITICAL ACTION COMMITTEE INC|Q|U|M|61099.3|0|61099.3|0|0|0|0|40312|0|0|0|0|0|13406.03|34193.33|0|0|40300|0|0|0|09/30/2019
C00383075|FRATERNAL ORDER OF POLICE TENNESSEE STATE LODGE PAC FUND|N|U|Q|4083.64|0|4067|0|0|0|0|560|0|0|0|0|0|31215.3|34738.94|0|0|500|0|0|0|06/30/2019
C00383174|MERCED COUNTY REPUBLICAN PARTY (FED.)|Y|U|M|350|0|350|0|0|0|0|436.84|0|0|0|0|0|613.43|526.59|0|0|0|0|0|0|09/30/2019
C00383307|W R BERKLEY CORPORATION POLITICAL ACTION COMMITTEE|Q|U|M|106700|0|106700|0|0|0|0|28500|0|0|0|0|0|102514.56|180714.56|0|0|28500|0|0|0|09/30/2019
C00383356|TIA BROADBAND PAC|Q|U|Q|1.3|0|0|0|0|0|0|45|0|0|0|0|0|8556.55|8512.85|0|0|0|0|0|0|09/30/2019
C00383422|AMERICANS FOR REPUBLICAN LEADERSHIP PAC|Q|D|Q|5000|0|0|5000|0|0|0|558.45|0|0|0|0|0|9142.32|13583.87|0|0|0|0|0|0|06/30/2019
C00383463|ASSOCIATION FOR ACCESSIBLE MEDICINES POLITICAL ACTION COMMITTEE|Q|B|Q|20164.9|0|15164.9|5000|0|0|0|10000|0|0|0|0|0|46310.33|56475.23|0|0|10000|0|0|0|06/30/2019
C00383489|PUBLIC SERVICE ENTERPRISE GROUP INC. POLITICAL ACTION COMMITTEE (PEGPAC)|Q|B|M|86383.72|0|86383.72|0|0|0|0|109500|0|3500|0|0|0|104304.35|81188.07|0|0|106000|0|0|0|09/30/2019
C00383505|POLITICAL ACTION COMMITTEE OF KWW|N|U|Q|0|0|0|0|0|0|0|1800|0|0|0|0|0|6451.95|4651.95|0|0|0|0|0|0|06/30/2019
C00383521|INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION POLITICAL ACTION COMMITTEE|Q|B|Q|59942.63|0|54938|5000|0|0|0|22500|0|0|0|0|0|82091.29|119533.92|0|0|22500|0|0|0|06/30/2019
C00383604|NATIONAL ORGANIZATION FOR THE REFORM OF MARIJUANA LAWS POLITICAL ACTION COMMITTEE|Q|B|Q|84|0|0|0|0|0|0|84|0|0|0|0|0|7261.35|7261.35|0|0|0|0|0|0|06/30/2019
C00383919|TURFGRASS COUNCIL OF NORTH CAROLINA TURFGRASS ENHANCEMENT FUND|N|U|T||||||||||||||||||||||
C00383950|NATIONAL ELEVATOR CONSTRUCTORS PAC/ INTN'L  UNION OF ELEVATOR CONSTRUCTORS (NEC PAC)|Q|U|Q|143379.14|0|143379.14|0|0|0|0|35859.51|0|0|0|0|0|926625.37|1034145|0|0|27800|0|0|0|06/30/2019
C00383976|FRIENDS OF COMMUNITY ONCOLOGY PAC|Q|U|Q|125067.1|0|125052.6|0|0|0|0|124274.25|0|500|0|0|0|99532.65|100325.5|0|0|102000|0|0|0|09/30/2019
C00383992|PERSPECTA INC. POLITICAL ACTION COMMITTEE (A.K.A. 'PERSPECTA PAC')|Q|B|M|34100|0|34100|0|0|0|0|12387.68|0|0|0|0|0|28588.27|50300.59|0|0|11000|0|0|0|09/30/2019
C00384578|MICHIGAN CHAMBER OF COMMERCE FEDERAL POLITICAL ACTION COMMITTEE (MICHAMBER FED PAC)|N|U|Q|1771.06|0|1771.06|0|0|0|0|1798.42|0|0|0|0|0|1189.99|1162.63|0|0|1700|0|0|0|09/30/2019
C00384602|AMERICAN SOCIETY FOR RADIATION ONCOLOGY PAC (''ASTRO-PAC'')|Q|B|Q|93653|0|93653|0|0|0|0|85500|0|0|0|0|0|78336.63|86489.63|0|0|85500|0|0|0|06/30/2019
C00384701|EVERY REPUBLICAN IS CRUCIAL (ERICPAC)|Q|U|Q|1.87|0|0|0|0|0|0|13034.38|0|0|0|0|0|22548.02|9515.51|0|0|0|0|0|0|06/30/2019
C00384818|CVS HEALTH PAC|Q|B|M|812688.21|265914.28|545773.93|0|0|0|0|424389.55|0|0|0|0|0|72283.94|460582.6|0|0|409000|0|0|0|09/30/2019
C00385377|ROAD TO VICTORY POLITICAL ACTION COMMITTEE|Q|D|M|0|0|0|0|0|0|0|15885|0|0|0|0|0|263856.6|247971.6|0|0|250|0|0|0|09/30/2019
C00385393|MARQUETTE COUNTY DEMOCRACTIC PARTY|Y|U|Q|8866|0|8866|0|0|0|0|1303.33|0|0|0|0|0|10285.5|17848.17|0|0|0|0|0|0|06/30/2019
C00385534|LEGPAC|Q|D|Q|53250|0|5250|48000|0|0|0|50915.65|0|0|0|0|0|57118.84|59453.19|0|0|20000|0|0|0|06/30/2019
C00385989|THE ATKINS NORTH AMERICA HOLDINGS CORPORATION PAC|Q|U|Q|36723.07|0|36723.07|0|0|0|0|9700|0|0|0|0|0|172393.68|199416.75|0|0|7200|0|0|0|06/30/2019
C00386029|HNTB HOLDINGS LTD. PAC|Q|B|Q|265119.42|0|265119.42|0|0|0|0|288955|0|0|0|0|0|70610.74|46775.16|0|0|24000|0|0|0|06/30/2019
C00386128|GENTEX CORPORATION POLITICAL ACTION COMMITTEE; THE|Q|U|Q|3628|0|3628|0|0|0|0|5000|0|0|0|0|0|40149.22|38777.22|0|0|5000|0|0|0|06/30/2019
C00386136|NATIONAL JAPANESE AMERICAN POLITICAL ACTION COMMITTEE (JAAMPAC)|N|B|Q|0|0|0|0|0|0|0|366.4|0|0|0|0|0|7373.22|7006.82|0|0|0|0|0|0|06/30/2019
C00386250|ASSOCIATION OF COMMUTER RAIL EMPLOYEES PAC|Q|U|Q|2157|0|1069|1088|0|0|0|0|0|0|0|0|0|10527.15|12684.15|0|0|0|0|0|0|06/30/2019
C00386284|TEREX CORPORATION POLITICAL ACTION COMMITTEE|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|4144.68|4144.68|0|0|0|0|0|0|06/30/2019
C00386771|CRYOLIFE, INC. PAC|Q|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|33355|33355|0|0|0|0|0|0|06/30/2019
C00386821|ENTERPRISE ASSOCIATION OF STEAMFITTERS LOCAL 638 POLITICAL ACTION COMMITTEE|Q|U|Q|201617.37|0|200619.8|0|0|0|0|400349.52|400349.52|0|0|0|0|509768.51|311036.36|0|0|0|0|0|0|09/30/2019
C00386847|GOVERN PAC|Q|U|Q|24592.18|23795.42|0|0|0|0|0|44963.35|0|0|0|0|0|812302.6|791931.43|0|0|15500|0|0|0|06/30/2019
C00386904|FAEGREBD PAC|Q|U|M|167140.24|0|167140.24|0|0|0|0|105293.5|0|0|0|0|0|200026.35|261873.09|0|0|103300|0|0|0|09/30/2019
C00387555|COUNCIL FOR A LIVABLE WORLD CANDIDATE FUND|Q|B|M|15422.68|0|10245|5000|0|0|0|7217.35|0|0|0|0|0|108422.81|116628.14|0|0|90|0|0|0|09/30/2019
C00387670|RICH POLITICAL ACTION COMMITTEE|Q|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|12926.79|12926.79|0|0|0|0|0|0|06/30/2019
C00387696|PIEDMONT STONE CENTER PLLC POLITICAL ACTION COMMITTEE|Q|U|Q|6192|0|6192|0|0|0|0|0|0|0|0|0|0|16944.75|23136.75|0|0|0|0|0|0|06/30/2019
C00387720|U.S.-CUBA DEMOCRACY POLITICAL ACTION COMMITTEE|Q|U|Q|0|0|0|0|0|0|0|39034.41|0|0|0|0|0|134325.34|95290.93|0|0|29500|0|0|0|09/30/2019
C00387753|SECURITY FINANCE CORPORATION OF SPARTANBURG AND AFFILIATES POLITICAL ACTION COMMITTEE|Q|U|M|29016.95|0|28766.95|0|0|0|0|31200|0|0|0|0|0|130392.82|128209.77|0|0|23200|0|0|0|09/30/2019
C00387811|AMERICA FIRST PARTY OF MISSISSIPPI|X|U|M|0|0|0|0|0|0|0|52.08|0|0|0|0|0|4671.73|4619.65|0|0|0|0|0|0|10/31/2019
C00388421|TENN POLITICAL ACTION COMMITTEE INC (TENN PAC)|Q|D|Q|182650|0|106150|71500|0|0|0|316333.02|0|0|0|0|0|866685.55|733002.53|0|0|65000|0|0|0|06/30/2019
C00388462|ITC HOLDINGS CORP. PAC (ITC PAC)|Q|B|Q|93525.7|0|93525.7|0|0|0|0|95150|0|0|0|0|0|117604.72|115980.42|0|0|70750|0|0|0|06/30/2019
C00388470|EMERGENCY DEPARTMENT PRACTICE MANAGEMENT ASSOCIATION PAC (EDPMA-PAC)|Q|B|M|3010|0|3010|0|0|0|0|6450.65|0|0|0|0|0|24942.56|21501.91|0|0|6000|0|0|0|09/30/2019
C00388504|SAN JOAQUIN COUNTY REPUBLICAN CC (FED. ACCOUNT)|X|U|M|3477.95|0|440|0|0|0|0|3459.35|0|0|0|0|0|5474.09|5492.69|0|3037.95|0|0|0|2778.74|09/30/2019
C00388587|7TH DISTRICT CONGRESSIONAL REPUBLICAN COMMITTEE|Y|U|M|0|0|0|0|0|0|0|0|0|0|0|0|0|67.84|67.84|0|0|0|0|0|0|10/31/2019
C00388934|FUND FOR AMERICA'S FUTURE|Q|D|M|299805.44|97305.44|70000|132500|0|0|0|273405.37|0|0|0|0|0|89804.3|116204.37|0|0|182500|0|0|0|09/30/2019
C00388975|XL AMERICA INC POLITICAL ACTION COMMITTEE|N|U|T|0|0|0|0|0|0|0|4675|0|0|0|0|0|4675|0|0|0|2820.15|0|0|0|10/25/2019
C00388983|ARCADIS U.S. INC. POLITICAL ACTION COMMITTEE (ARCADIS PAC)|Q|B|M|40623.8|0|40623.8|0|0|0|0|50595|0|0|0|0|0|133226.39|123255.19|0|0|650|0|0|0|09/30/2019
C00389189|LAKE COUNTY DEMOCRATIC CENTRAL COMMITTEE|X|U|Q|2935.47|0|1129|0|0|0|0|4769.77|0|0|0|0|0|7483.99|5649.69|0|1538.5|0|0|0|3286.74|06/30/2019
C00389858|FAIR AND BALANCED PAC|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|1295.25|1295.25|0|0|0|0|0|0|06/30/2019
C00389866|OHIO AMBULATORY SURGERY CENTERS PAC|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|2273.8|2273.8|0|0|0|0|0|0|06/30/2019
C00389882|MARIJUANA POLICY PROJECT PAC|Q|B|T|0|0|0|0|0|0|0|0|0|0|0|0|0|3572.43|3572.43|0|0|0|0|0|0|04/30/2019
C00389916|LOUISIANA RICE POLITICAL ACTION COMMITTEE, INC.|Q|U|M|28302|0|28302|0|0|0|0|27299.39|0|0|0|0|0|44190.76|45193.37|0|0|15000|0|0|0|09/30/2019
C00389981|MONTEREY COUNTY REPUBLICAN CENTRAL COMMITTEE (FED.)|Y|U|M|61541.31|0|61541.31|0|0|0|0|62720.47|0|0|0|0|0|20613.68|19434.52|0|0|0|0|0|19377.75|09/30/2019
C00390526|HOME SCHOOL LEGAL DEFENSE ASSOCIATION ACTION PAC|Q|U|Q|265|0|265|0|0|0|0|477.72|0|0|0|0|0|27934.47|27721.75|0|0|-94.77|0|0|0|06/30/2019
C00390575|WELLCARE HEALTH PLANS, INC. PAC (WELLCARE PAC)|Q|B|Q|204908.06|0|204908.06|0|0|0|0|165432.65|0|432.65|0|0|0|242498.22|281973.63|0|0|103000|0|0|0|06/30/2019
C00390583|BHFS-E, PC PAC (BROWNSTEIN HYATT FARBER SCHRECK POLITICAL ACTION COMMITTEE)|Q|B|M|278318.14|0|277818.14|0|0|0|0|221120|0|0|0|0|0|119675.62|176873.76|0|0|221000|0|0|0|09/30/2019
C00390633|SCHOOLSFIRST FEDERAL CREDIT UNION EMPLOYEES FEDERAL PAC|Q|U|M|24618.71|0|24618.71|0|0|0|0|11826|0|0|0|0|0|59701.95|72494.66|0|0|11500|0|0|0|09/30/2019
C00390641|TULARE COUNTY REPUBLICAN CENTRAL COMMITTEE (FEDERAL)|Y|U|M|54976|0|36255|15000|0|0|0|51851.88|0|0|0|0|0|18429.07|21553.19|0|3721|0|0|0|31652.99|09/30/2019
C00390658|TRUEMAJORITYACTIONPAC|Q|U|A||||||||||||||||||||||
C00391086|ALLERGAN, INC. POLITICAL ACTION COMMITTEE|Q|B|M|138919.7|0|133919.7|0|0|0|0|136177.9|0|177.9|0|0|0|10792.09|13533.89|0|0|136000|0|0|0|09/30/2019
C00391219|INFINEON TECHNOLOGIES AMERICAS CORP. POLITICAL ACTION COMMITTEE (IFAM PAC)|N|B|Q|5520|0|5520|0|0|0|0|5000|0|0|0|0|0|12485.51|13005.51|0|0|5000|0|0|0|06/30/2019
C00391243|MACK PAC|Q|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|1320|1320|0|0|0|0|0|0|06/30/2019
C00391979|HERZOG CONTRACTING CORP. POLITICAL ACTION COMMITTEE|Q|B|Q|0|0|0|0|0|0|0|2500|0|0|0|0|0|109017.55|106517.55|375|0|0|0|0|0|06/30/2019
C00392134|MAKING BUSINESS EXCEL POLITICAL ACTION COMMITTEE|Q|D|M|103750|0|7750|86000|0|0|0|88755.37|0|0|0|0|0|60782.31|75776.94|0|0|15000|0|0|0|09/30/2019
C00392290|POPULUS FINANCIAL GROUP, INC. PAC|Q|B|Q|56548.84|0|56548.84|0|0|0|0|10000|0|0|0|0|0|39735.91|86284.75|0|0|10000|0|0|0|06/30/2019
C00392373|RIETH-RILEY CONSTRUCTION CO INC FEDERAL POLITICAL ACTION COMMITTEE|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|51|51|0|0|0|0|0|0|06/30/2019
C00392464|UNIVERSAL MUSIC GROUP EMPLOYEE ACTION FUND|Q|B|M|68595.42|0|68595.42|0|0|0|0|84000|0|0|0|0|0|43281.71|27877.13|0|0|83000|0|0|0|09/30/2019
C00392670|JUSTICE FREEDOM & LIBERTY PAC|Q|U|Q|0|0|0|0|0|0|0|14095.64|0|0|0|0|0|990989.48|976893.84|0|0|0|0|0|0|06/30/2019
C00392738|HOOPS PAC|Q|D|Q|144585|19200|29885|95500|0|0|0|147044.52|0|0|0|0|0|37297.84|34838.32|0|0|67500|0|0|0|06/30/2019
C00392795|GEN EQUITY FEDERAL PAC|Q|U|Q|44900|0|44900|0|0|0|0|8190.1|0|2000|0|0|0|92775.03|129484.93|0|0|2500|0|0|0|06/30/2019
C00392928|SAN FRANCISCO DEMOCRATIC COUNTY CENTRAL COMMITTEE|Y|U|Q|57192.73|0|11763|15500|0|0|0|54761.34|0|50|0|0|0|6549.74|8981.13|13017.98|29929.73|0|0|0|29929.73|06/30/2019
C00393553|NATIONAL ACADEMY OF ELDER LAW ATTORNEYS SENIOR RIGHTS POLITICAL ACTION COMMITTEE|Q|B|M|0|0|0|0|0|0|0|0|0|0|0|0|0|8089.01|8089.01|0|0|0|0|0|0|10/31/2019
C00393728|TEXAS ASSOCIATION FOR HOME CARE & HOSPICE, INC. TEXAS HOME CARE & HOSPICE PAC- FEDERAL|Q|U|M|16248.4|0|16248.4|0|0|0|0|15813.77|0|0|0|0|0|19885.89|20320.52|0|0|15000|0|0|0|09/30/2019
C00393769|OCEAN CHAMPIONS POLITICAL ACTION COMMITTEE|Q|B|T|0|0|0|0|0|0|0|5.65|0|0|0|0|0|5.65|0|0|0|0|0|0|0|06/30/2019
C00394452|EXCHANGE CONTRACTORS PAC|Q|U|Q|24424|0|24424|0|0|0|0|11709.58|0|0|0|0|0|11102.05|23816.47|1155|0|5250|0|0|0|06/30/2019
C00394460|MCDONALD HOPKINS LLC PAC|Q|B|Q|12529.94|0|12529.94|0|0|0|0|23269.25|0|0|0|0|0|65277|54537.69|0|0|0|0|0|0|06/30/2019
C00395186|SYNIVERSE TECHNOLOGIES POLITICAL ACTION COMMITTEE (PAC)|Q|U|Q|0|0|0|0|0|0|0|7000|0|0|0|0|0|31442|24442.23|0|0|7000|0|0|0|06/30/2019
C00395244|LANDUS COOPERATIVE POLITICAL ACTION COMMITTEE|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|26733.59|26733.59|0|0|0|0|0|0|06/30/2019
C00395285|FRAMATOME INC PAC|Q|B|M|29788.27|0|29788.27|0|0|0|0|19000|0|0|0|0|0|40386.77|51175.04|0|0|18500|0|0|0|09/30/2019
C00395350|NATIONAL REVERSE MORTGAGE LENDERS ASSOCIATION POLITICAL ACTION COMMITTEE|Q|U|Q|6000|0|6000|0|0|0|0|4000|0|0|0|0|0|5045.33|7045.33|0|0|4000|0|0|0|09/30/2019
C00395434|LEELANAU COUNTY DEMOCRATIC COMMITTEE|Y|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|308.03|308.03|0|0|0|0|0|0|09/30/2019
C00395533|THE NATIONAL RIGHT TO WORK COMMITTEE PAC|Q|U|M|15000|0|15000|0|0|0|0|4000|0|0|0|0|0|39340.52|50340.52|0|0|4000|0|0|0|09/30/2019
C00395541|BEST IN GOVERNMENT POLITICAL ACTION COMMITTEE BIG PAC|Q|U|Q|0|0|0|0|0|0|0|24|0|0|0|0|0|2883.77|2859.77|2010|0|0|0|0|0|06/30/2019
C00395590|PLACER COUNTY REPUBLICAN CENTRAL COMMITTEE (FED)|Y|U|M|16679.49|0|16679.49|0|0|0|0|20368.17|0|0|0|0|0|11853.73|8165.05|1500|0|0|0|0|2984.11|09/30/2019
C00395723|ALSTON & BIRD PAC|Q|B|M|94442.72|0|94442.72|0|0|0|0|108012.65|0|0|0|0|0|110009.32|96439.39|0|0|104500|0|0|0|09/30/2019
C00395889|TENTH CONGRESSIONAL DISTRICT DEMOCRATS - ILLINOIS|Q|U|Q|57401.3|0|53954.3|3172|0|0|0|58231.53|0|0|0|0|0|6207.72|5377.49|2525|0|5036.28|0|0|0|09/30/2019
C00395947|BARNES & THORNBURG POLITICAL ACTION COMMITTEE|Q|B|Q|70483.1|0|70483.1|0|0|0|0|44475|0|0|0|0|0|235102.86|261110.96|0|0|44250|0|0|0|06/30/2019
C00396085|HANNON ARMSTRONG EFFICIENCY IN GOVERNMENT FUND|N|U|A|0|0|0|0|0|0|0|0|0|0|0|0|0|1000|1000|0|0|0|0|0|0|09/30/2019
C00396549|JONES LANG LASALLE AMERICAS INC POLITICAL ACTION COMMITTEE|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|408.53|408.53|0|0|0|0|0|0|06/30/2019
C00396556|CAIR-CA PAC|Q|U|Q|4250|0|4250|0|0|0|0|3704.09|0|0|0|0|0|3650.53|4196.44|0|0|0|0|0|0|06/30/2019
C00396671|HARDWOOD FEDERATION-PAC INC|Q|B|M|77185|0|77185|0|0|0|0|95510.25|0|0|0|0|0|58059.52|39734.27|0|0|94000|0|0|0|09/30/2019
C00396812|PORTS AMERICA GROUP, INC. DBA PORTS AMERICA PAC|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|499.09|499.09|0|0|0|0|0|0|06/30/2019
C00396820|DEMOCRACY, DIPLOMACY, DEVELOPMENT, AND DEFENSE PAC (4DPAC)|Q|U|Q|1079|0|1079|0|0|0|0|959.82|0|0|0|0|0|1171.75|1290.93|1000|0|0|0|0|0|06/30/2019
C00396887|TD AMERITRADE HOLDING CORPORATION PAC|Q|B|M|0|0|0|0|0|0|0|7500|0|0|0|0|0|19470.39|11970.39|0|0|7500|0|0|0|09/30/2019
C00397455|PHARMERICA CORPORATION POLITICAL ACTION COMMITTEE PPAC|Q|B|M|12363.72|0|12363.72|0|0|0|0|0|0|0|0|0|0|209348.3|221712.02|0|0|0|0|0|0|09/30/2019
C00397554|WORTHINGTON INDUSTRIES PAC|Q|U|Q|2.13|0|0|0|0|0|0|0|0|0|0|0|0|12658.53|12660.66|0|0|0|0|0|0|06/30/2019
C00398040|INTERNATIONAL ASSOC. OF HEAT & FROST INSULATORS & ASBESTOS WORKERS LOCAL #12 FEDERAL PAC|Q|U|Q|0|0|0|0|0|0|0|8334|0|0|0|0|0|40713.64|32379.64|0|0|500|0|0|0|09/30/2019
C00398222|CDM SMITH INC. NATIONAL PAC|Q|U|Q|17660.05|0|17660.05|0|0|0|0|10500|0|0|0|0|0|297374.06|304534.11|0|0|7000|0|0|0|06/30/2019
C00398248|MICRA FEDERAL PAC OF NORCAL MUTUAL INSURANCE COMPANY; THE|Q|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|15227.6|15227.6|0|0|0|0|0|0|06/30/2019
C00398255|AIKEN ELECTRIC COOPERATIVE INC PAC|Q|U|Q|1392|0|1392|0|0|0|0|4000|0|0|0|0|0|3125.94|517.94|0|0|4000|0|0|0|06/30/2019
