CAND_ID|CAND_NAME|CAND_ICI|PTY_CD|CAND_PTY_AFFILIATION|TTL_RECEIPTS|TRANS_FROM_AUTH|TTL_DISB|TRANS_TO_AUTH|COH_BOP|COH_COP|CAND_CONTRIB|CAND_LOANS|OTHER_LOANS|CAND_LOAN_REPAY|OTHER_LOAN_REPAY|DEBTS_OWED_BY|TTL_INDIV_CONTRIB|CAND_OFFICE_ST|CAND_OFFICE_DISTRICT|SPEC_ELECTION|PRIM_ELECTION|RUN_ELECTION|GEN_ELECTION|GEN_ELECTION_PRECENT|OTHER_POL_CMTE_CONTRIB|POL_PTY_CONTRIB|CVG_END_DT|INDIV_REFUNDS|CMTE_REFUNDS
H0MA04143|LECKEY, IHSSANE|C|1|DEM|125396.85|0|44019.48|0|0|81377.37|5200|100000|0|0|0|104000|20055.07|MA|04||||||0|0|09/30/2019|0|0
H0MA04150|GOLDBERG, DEBORAH|C|1|DEM|24032|0|24032|0|0|0|24032|0|0|0|0|0|0|MA|04||||||0|0|09/30/2019|0|0
H0MA04168|GROSSMAN, REBECCA WALKER|C|1|DEM|150222|0|4674.15|0|0|145547.85|0|0|0|0|0|5176|150222|MA|04||||||0|0|09/30/2019|0|0
H0MA04176|KHAZEI, ALAN|C|1|DEM|366818.11|0|13600.29|0|0|353217.82|0|0|0|0|0|0|366818.11|MA|04||||||0|0|09/30/2019|0|0
H4MA05084|CLARK, KATHERINE|I|1|DEM|730572.5|17077.63|519554.24|0|1018945.87|1229964.13|0|0|0|0|0|0|431357.47|MA|05||||||277260|0|09/30/2019|5000|5000
H0MA03087|STOPA, MICHAEL P|O|2|REP|0|0|0|0|5547.02|5547.02|0|0|0|0|0|8895.57|0|MA|05||||||0|0|09/30/2019|0|0
H2MA05120|ADDIVINOLA, FRANK JOHN JR|C|2|REP|0|0|0|0|103331|103331.66|0|0|0|0|0|58047.91|0|MA|05||||||0|0|09/30/2019|0|0
H4MA05043|TIERNEY, THOMAS P|C|2|REP|0|0|0|0|33|33.45|0|0|0|0|0|181600|0|MA|05||||||0|0|06/30/2019|0|0
H0MA06098|BELSITO, JAMIE MARIE ZAHLAWAY|C|1|DEM|26560.09|0|9870.14|0|0|16689.95|200|0|0|0|0|0|26360.09|MA|06||||||0|0|09/30/2019|0|0
H0MA06106|MULCAHY, D.NATHANIEL|C|1|DEM|7069.77|0|706.25|0|0|6363.52|0|7000|0|0|0|7000|67.23|MA|06||||||0|0|09/30/2019|0|0
H0MA06114|PETERSON, LISA|C|1|DEM|37032|0|15306.67|0|0|21725.33|0|0|3100|0|0|3100|33932|MA|06||||||0|0|09/30/2019|0|0
H4MA06090|MOULTON, SETH|I|1|DEM|662867.55|382817.4|1054018.24|590000|758032.4|366881.71|0|0|0|0|0|0|258206.19|MA|06||||||17500|0|09/30/2019|510|0
H8MA06083|BAKER, RICHARD A JR|C|2|REP|0|0|213.07|213.07|213.07|0|0|0|0|0|0|0|0|MA|06||||||0|0|04/27/2019|0|0
H8MA06133|SCHNEIDER, JOSEPH|C|2|REP|150.6|0|150.6|0|0|0|0|0|0|150.6|0|27329.93|0|MA|06||||||0|0|09/30/2019|0|0
H8MA07032|PRESSLEY, AYANNA|I|1|DEM|784744.4|14187.92|593934.69|0|86099.78|276909.49|0|0|0|0|0|0|692994.72|MA|07||||||68350|0|09/30/2019|2123.5|0
H8MA08071|CAPUANO, MICHAEL E|I|1|DEM|11266.92|0|24202.46|0|6540.79|0|0|0|0|0|0|0|0|MA|07||||||0|0|06/30/2019|0|0
H0MA08037|DAR, MOHAMMAD|C|1|DEM|192106.13|0|189018.03|0|0|3088.1|12796.23|0|0|0|0|0|179309.4|MA|08||||||0|0|09/30/2019|118074.98|0
H2MA09072|LYNCH, STEPHEN|I|1|DEM|354365.58|0|211768.55|0|1442432.31|1585029.34|0|0|0|0|0|0|178560.09|MA|08||||||166250|0|09/30/2019|0|0
H6MA08141|KENNEDY, JOSEPH P II|C|1|DEM|270974.9|0|58780.5|0|2583991.98|2796186.38|0|0|0|0|0|0|0|MA|08||||||0|0|09/30/2019|0|0
H8MA08170|WU, BRIANNA|C|1|DEM|177153.16|0|166984.19|0|18628.22|28797.19|318.11|50000|0|1000|0|49000|126835.05|MA|08||||||0|0|09/30/2019|0|0
H8MA08188|VOEHL, CHRISTOPHER L.|C|1|DEM|0|0|48445.01|0|48445.01|0|0|0|0|48445.01|0|37054.99|0|MA|08||||||0|0|04/07/2019|0|0
H0MA10082|KEATING, WILLIAM RICHARD|I|1|DEM|249409.42|0|204833.59|0|1448546.28|1493122.11|0|0|0|0|0|0|107244.42|MA|09||||||142165|0|09/30/2019|0|0
H4MA09078|CHAPMAN, JOHN C|C|2|REP|0|0|0|0|521.05|521.05|0|0|0|0|0|465084.95|0|MA|09||||||0|0|09/30/2019|0|0
H4MA09086|SHORES, DANIEL L|C|2|REP|0|0|0|0|927.56|927.56|0|0|0|0|0|218351.85|0|MA|09||||||0|0|09/30/2019|0|0
H8MA09046|TEDESCHI, PETER D. MR.|C|2|REP|222.8|0|422.43|0|278.8|79.17|108.28|0|0|0|0|215303.62|0|MA|09||||||0|0|09/30/2019|0|0
H8MD01193|COLVIN, JESSE|C|1|DEM|3610.53|0|26146.58|0|69098.12|46562.07|0|0|0|0|0|0|0|MD|01||||||0|0|09/30/2019|0|0
H0MD01216|DELGADO, JORGE|C|2|REP|29615.2|0|2683.85|0|0|26931.35|0|0|0|0|0|0|29615.2|MD|01||||||0|0|09/30/2019|0|0
H8MD01094|HARRIS, ANDREW P|I|2|REP|561173.27|0|226895.19|0|549035.53|883313.61|0|0|0|0|0|0|416726.81|MD|01||||||144321.46|125|09/30/2019|240|0
H8MD01128|PIPKIN, E J|C|2|REP|0|0|0|0|2394.41|2394.41|0|0|0|0|0|988000|0|MD|01||||||0|0|09/30/2019|0|0
H2MD02160|RUPPERSBERGER, C. A. DUTCH|I|1|DEM|438715.67|0|523171.52|0|1118732.02|1034276.17|0|0|0|0|0|0|108671.35|MD|02||||||328750|0|09/30/2019|1078|2500
H8MD02100|PRETOT, JAKE|C|1|DEM|0|0|0|0|1996|1996|0|0|0|0|0|0|0|MD|02||||||0|0|09/30/2019|0|0
H0MD02149|CARDARELLI, MARCELO GABRIEL|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|MD|02||||||0|0|09/30/2019|0|0
H0MD02222|MORRIS, GENEVIEVE|C|2|REP|18999.31|0|14738.71|0|0|4260.6|0|13000|0|0|0|13000|3135|MD|02||||||0|0|09/30/2019|0|0
H8MD02118|MATORY, LIZ|C|2|REP|0|0|0|0|4651.01|4651.01|0|0|0|0|0|7860.43|0|MD|02||||||0|0|09/30/2019|0|0
H0MD03212|BROWN, CAROLE DOMINGUIN|C|1|DEM|36779.19|0|36779.19|0|0|0|2752.63|30000|0|109.12|0|0|3375|MD|03||||||0|0|09/30/2019|0|0
H6MD03292|SARBANES, JOHN P. MR.|I|1|DEM|239260.36|0|305812.14|0|1150483.69|1083931.91|0|0|0|0|0|0|236879.35|MD|03||||||250|0|09/30/2019|395|0
H8MD03173|LASHAR, JAMES DAVID|C|3|LIB|3200|0|120|0|135.72|3215.72|0|3200|0|0|0|8700|0|MD|03||||||0|0|09/30/2019|0|0
H0MD04145|BRYANT, SHELIA|C|1|DEM|28381|0|11069.44|0|250|17561.56|0|20000|0|0|0|20000|8381|MD|04||||||0|0|09/30/2019|0|0
H6MD04209|BROWN, ANTHONY|I|1|DEM|605129|0|170805.92|0|517526.28|951849.36|0|0|0|0|0|0|253356.29|MD|04||||||349373|0|09/30/2019|4000|0
H0MD05183|WILKES, MCKAYLA|C|1|DEM|82832.48|0|20089.87|0|0|62742.61|149.22|0|0|0|0|0|82683.26|MD|05||||||0|0|09/30/2019|0|0
H0MD05191|URBINA, BRIANA|C|1|DEM|16521.92|0|15768.99|0|0|752.93|0|0|0|0|0|2600|13721.92|MD|05||||||2800|0|09/30/2019|0|0
H2MD05155|HOYER, STENY|I|1|DEM|2047169.53|239114.56|1505827.49|0|634132.38|1175474.42|0|0|0|0|0|2254.9|585492.16|MD|05||||||1217740|0|09/30/2019|970|0
H6MD05206|FADDIS, CHARLES|C|2|REP|0|0|0|0|2909.69|2909.69|0|0|0|0|0|50581.29|0|MD|05||||||0|0|09/30/2019|0|0
H2MD06195|DELANEY, JOHN K|I|1|DEM|21052448.8|0|20772636.02|0|268248.08|548060.86|30506.55|19850000|0|15000000|0|10593250|1151565.58|MD|06||||||2000|0|09/30/2019|54446.29|0
H6MD08549|TRONE, DAVID|I|1|DEM|762063.05|0|830066.26|0|108534.49|40531.28|0|600000|0|0|0|1100000|150893.5|MD|06||||||0|0|09/30/2019|1000|0
H8MD06143|MILLER, ARUNA|O|1|DEM|68|0|1889.55|0|1821.55|0|0|0|0|0|0|0|0|MD|06||||||0|0|09/30/2019|0|0
H8MD06150|MANNO, ROGER|O|1|DEM|0|0|37154.82|0|37154.82|0|0|0|0|0|37154.82|0|0|MD|06||||||0|0|02/11/2019|0|0
H8MD06176|HASHIMI, NADIA DR|O|1|DEM|0|0|58995.76|0|58995.76|0|0|0|0|0|0|0|0|MD|06||||||0|0|01/31/2019|56266.2|0
H0MD06231|PARROTT, NEIL CONRAD MR.|C|2|REP|59659.1|0|38314.6|0|62483.7|83828.2|0|0|0|0|0|0|59159.1|MD|06||||||500|0|09/30/2019|900|0
H2MD06187|BRINKLEY, DAVID ROSS|C|2|REP|0|0|12|0|6367.34|6355.34|0|0|0|0|0|13322.8|0|MD|06||||||0|0|09/30/2019|0|0
H6MD06212|HOEBER, AMIE|O|2|REP|6002.99|0|12677.25|0|7605.89|931.63|6000|0|0|0|0|450000|0|MD|06||||||0|0|09/30/2019|0|0
H6MD07160|CUMMINGS, ELIJAH E|I|1|DEM|826618.66|0|663817.42|0|886230.38|1049031.62|0|0|0|0|0|0|478172.84|MD|07||||||346200|0|09/30/2019|0|0
H8MD07083|DAVIS, RICHMOND|C|2|REP|0|0|1300.31|0|1739.06|438.75|0|0|0|0|0|0|0|MD|07||||||0|0|03/31/2019|0|0
H2MD08126|VAN HOLLEN, CHRIS|I|1|DEM|0|0|6511.51|5464.51|6511.51|0|0|0|0|0|0|0|0|MD|08||||||0|0|09/30/2019|0|0
H6MD08457|RASKIN, JAMIE|I|1|DEM|826130.69|0|540789.75|0|665129.75|950470.69|0|0|0|0|0|0|672112.42|MD|08||||||150750|0|09/30/2019|6473.84|0
H6MD08465|JAWANDO, WILL MR.|O|1|DEM|0|0|6.17|0|6.17|0|0|0|0|0|0|0|0|MD|08||||||0|0|09/30/2019|0|0
H6MD08523|RUBIN, JOEL MARTIN|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|10756.97|0|MD|08||||||0|0|09/30/2019|0|0
H6MD08507|MATORY, LIZ|C|2|REP|0|0|0|0|4651.01|4651.01|0|0|0|0|0|7860.43|0|MD|08||||||0|0|09/30/2019|0|0
H6MD08531|SHUDOFSKY, ARYEH|O|2|REP|0|0|1.47|0|1.47|0|0|0|0|0|0|0|0|MD|08||||||0|0|09/30/2019|0|0
H8ME01120|PINGREE, CHELLIE M|I|1|DEM|140146.03|0|85990.82|0|224368.91|278524.12|0|0|0|0|0|20000|80138.32|ME|01||||||60000|0|09/30/2019|0|6500
H6ME01207|HOLBROOK, MARK IRVING DR|C|2|REP|0|0|0|0|1402.62|1402.62|0|0|0|0|0|2475|0|ME|01||||||0|0|09/30/2019|0|0
H6ME01215|SMITH, ANDE|C|2|REP|0|0|1780|0|1781.35|1.35|0|0|0|0|0|0|0|ME|01||||||0|0|03/31/2019|810|0
H8ME01203|GROHMAN, MARTIN JAMES|C|3|IND|0|0|5071.34|0|5071.34|0|0|0|0|0|0|0|0|ME|01||||||0|0|06/30/2019|4548.84|0
H4ME02200|CAIN, EMILY|C|1|DEM|0|0|1534.6|0|2160.58|625.98|0|0|0|0|0|0|0|ME|02||||||0|0|09/30/2019|0|0
H8ME02177|OLSON, CRAIG|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|ME|02||||||0|0|01/17/2019|0|0
H8ME02185|GOLDEN, JARED|I|1|DEM|975712.12|36155.91|274560.66|0|92708.76|793860.22|0|0|0|0|0|0|706096.46|ME|02||||||178506.22|198.86|09/30/2019|13997.01|222
H8ME02201|ST. CLAIR, LUCAS|C|1|DEM|40703.28|0|43743.49|0|3041.19|.98|36105|0|0|0|0|1108.11|4209.97|ME|02||||||0|0|09/30/2019|0|0
H0ME02067|BRAKEY, ERIC|C|2|REP|337740.69|0|21039.3|0|0|316701.39|0|0|0|0|0|7627.96|333740.69|ME|02||||||4000|0|09/30/2019|0|0
H4ME02234|POLIQUIN, BRUCE L|I|2|REP|44304.06|3670.45|40421.56|1000|3593.02|7475.52|0|0|0|36400|0|0|0|ME|02||||||0|0|09/30/2019|0|0
H0MI01203|RUZZICONI, RYAN|C|1|DEM|49548.02|0|48039.64|0|0|1508.38|0|49500|0|0|0|49500|48.02|MI|01||||||0|0|06/30/2019|0|0
H0MI01211|FERGUSON, DANA 9062045900|C|1|DEM|9791.12|0|332.64|0|952.52|10411|0|2891.12|0|0|0|2915.12|6900|MI|01||||||0|0|09/30/2019|0|0
H0MI01229|O'DELL, LINDA|C|1|DEM|50366.22|0|6534.02|0|0|43832.2|5611.22|15000|0|0|0|17313.5|29755|MI|01||||||0|0|09/30/2019|0|0
H8MI01149|MORGAN, MATTHEW WADE|C|1|DEM|27|0|13253.15|0|13226.15|0|0|0|0|7467.39|0|0|0|MI|01||||||0|0|04/21/2019|500|0
H0MI01104|ALLEN, JASON EDWARD|O|2|REP|0|0|0|0|1180|1180|0|0|0|0|0|1220.66|0|MI|01||||||0|0|09/30/2019|0|0
H6MI01226|BERGMAN, JOHN|I|2|REP|643339.12|147883.47|220657.4|0|5354.05|428035.77|0|0|0|13320|0|240680|259055.65|MI|01||||||236400|0|09/30/2019|410|2000
H8MI01107|CASPERSON, TOM|O|2|REP|14.4|0|6161.95|0|13539|7391.45|0|0|0|0|0|67855.75|0|MI|01||||||0|0|09/30/2019|0|0
H0MI02201|BERGHOEF, BRYAN|C|1|DEM|132642.69|0|12212.61|0|0|120430.08|854.79|0|0|0|0|4485.5|131740.21|MI|02||||||0|0|09/30/2019|0|0
H8MI02113|DAVIDSON, ROBERT MICHAEL DR|C|1|DEM|5477.47|0|9774.25|0|4296.78|0|0|0|0|5346|0|0|0|MI|02||||||0|0|09/30/2019|1445|0
H0MI02094|HUIZENGA, WILLIAM P|I|2|REP|808035.12|162964.98|393968.68|0|177895.63|591962.07|0|0|0|0|0|0|188201|MI|02||||||455821.92|0|09/30/2019|0|0
H0MI03233|RAFI, EMILY E.|C|1|DEM|7868|0|7868|0|0|0|7868|0|0|0|0|0|0|MI|03||||||0|0|09/30/2019|0|0
H0MI03241|BOOTH, DOUGLAS JAMES|C|1|DEM|15666.63|0|15666.63|0|0|0|389|0|0|0|0|0|15277.63|MI|03||||||0|0|08/17/2019|0|0
H0MI03282|COLVIN, NICK|C|1|DEM|246193.15|0|109868.57|0|0|136324.58|0|0|0|0|0|0|239193.15|MI|03||||||7000|0|09/30/2019|2900|0
H0MI03316|SCHOLTEN, HILLARY|C|1|DEM|233708.58|0|68857.94|0|0|164850.64|0|0|0|0|0|0|226108.58|MI|03||||||7600|0|09/30/2019|0|0
H8MI03079|ALBRO, CATHERINE|C|1|DEM|3932.1|0|4602.36|0|11738.76|11068.5|2800|0|0|0|0|27290|1018.28|MI|03||||||100|0|09/30/2019|1141.31|0
H0MI03266|NORTON, THOMAS JOHN|C|2|REP|22849.57|0|21921.85|0|0|927.72|0|10910.33|0|0|0|10910.33|11939.21|MI|03||||||0|0|09/30/2019|0|0
H0MI03274|LOWER, JAMES (JIM) AARON|C|2|REP|251749.55|0|189338.14|0|0|62411.41|0|29500|0|16500|0|13000|207149.55|MI|03||||||15100|0|09/30/2019|100|0
H0MI03290|AFENDOULIS, LYNN|C|2|REP|159371.75|0|12932.18|0|0|146439.57|0|0|45000|0|0|45000|113871.75|MI|03||||||500|0|09/30/2019|0|0
H0MI03308|MEIJER, PETER MR.|C|2|REP|410149.21|0|67247.63|0|0|342901.58|4470.93|100000|0|0|0|100000|305349.78|MI|03||||||328.5|0|09/30/2019|0|0
H0MI03324|LANGLOIS, JOEL JOHN|C|2|REP|246669|0|49992.22|0|0|196676.78|0|200000|0|0|0|200000|46669|MI|03||||||0|0|09/30/2019|0|0
H0MI03126|AMASH, JUSTIN|I|3|IND|444248.94|0|252603.23|0|81801.95|273447.66|0|0|0|0|0|0|421758.95|MI|03||||||22366.93|0|09/30/2019|1|0
H6MI03172|SMITH, DOUGLAS MARK MR. JR.|C|3|IND|0|0|0|0|0|0|0|0|0|0|0|0|0|MI|03||||||0|0|09/30/2019|0|0
H0MI04108|FEIG, ANTHONY DEAN DR.|C|1|DEM|5965|0|341.52|0|0|5623.48|5|0|0|0|0|9254.05|5960|MI|04||||||0|0|09/30/2019|0|0
H8MI04101|HILLIARD, JEROME C|C|1|DEM|1933.28|0|1774.99|0|486.46|644.75|400|0|0|0|0|15101.55|1533.28|MI|04||||||0|0|09/30/2019|0|0
H0MI10071|CAMP, DAVID LEE|C|2|REP|34378.72|0|21760.1|0|2087672.65|2100291.27|0|0|0|0|0|0|0|MI|04||||||0|0|09/30/2019|0|0
H4MI04126|MOOLENAAR, JOHN MR.|I|2|REP|625203.14|0|302529.79|0|118694.12|441367.47|0|0|0|0|0|20460.19|360425.64|MI|04||||||264550|0|09/30/2019|0|0
H2MI05119|KILDEE, DANIEL T.|I|1|DEM|697827.71|0|337773.92|129874.36|615864.51|975918.3|0|0|0|0|0|0|209557.71|MI|05||||||488270|0|09/30/2019|0|0
H0MI05121|LACKIE, EARL PATRICK MR.|C|2|REP|16000|0|16880.26|0|0|-880.26|0|16000|0|0|0|16000|0|MI|05||||||0|0|09/30/2019|0|0
H0MI06152|HOADLEY, JON|C|1|DEM|525695.52|0|338556.15|0|0|187139.37|5|0|0|0|0|0|504030.65|MI|06||||||20371|0|09/30/2019|595|0
H8MI06155|LONGJOHN, MATT|C|1|DEM|20064.47|0|20585.4|0|520.93|0|0|0|0|0|0|0|0|MI|06||||||0|0|10/14/2019|13349.37|1500
H8MI06163|FRANKLIN, GEORGE|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|MI|06||||||0|0|06/30/2019|0|0
H8MI06171|GRAY, AIDA ESTRADA|C|1|DEM|2698.6|0|0|0|-1349.3|0|2698.6|0|0|0|0|0|0|MI|06||||||0|0|03/31/2019|0|0
H6MI04113|UPTON, FREDERICK STEPHEN|I|2|REP|969290.42|126111.52|365114.39|0|36112.27|640288.3|0|0|0|0|0|0|292551.93|MI|06||||||549958.75|0|09/30/2019|6205.43|500
H0MI07127|BRANSCUM, SAMUEL RAY|C|1|DEM|830|0|729.94|0|0|100.06|105|0|0|0|0|0|225|MI|07||||||500|0|09/30/2019|125|500
H0MI07135|SMITH, CHRISTOPHER BARTHOLOMEW|C|1|DEM|11872.33|0|9296.02|0|0|2576.31|25|7977.33|0|0|0|7977.33|3870|MI|07||||||0|0|09/30/2019|0|0
H6MI07223|DRISKELL, GRETCHEN|C|1|DEM|4969.82|0|29105.79|0|24135.97|0|0|0|0|30736.64|0|0|0|MI|07||||||0|0|10/14/2019|854.13|0
H4MI07103|WALBERG, TIMOTHY L REP|I|2|REP|995282.72|173737.3|255198.13|0|54090.5|794175.09|0|0|0|0|0|0|467035.6|MI|07||||||354206.49|0|09/30/2019|790|0
H6MI08247|GILBERT, MELISSA|C|1|DEM|0|0|9864.33|0|11685.08|1820.75|0|0|0|0|0|0|0|MI|08||||||0|0|09/30/2019|0|0
H6MI08262|SHKRELI, SUZANNA|C|1|DEM|0|0|460.91|0|460.91|0|0|0|0|460.91|0|0|0|MI|08||||||0|0|07/11/2019|0|0
H8MI08102|SLOTKIN, ELISSA|I|1|DEM|2089394.48|139971.53|379101.22|0|19234.65|1729527.91|0|0|0|0|0|10200|1645345.6|MI|08||||||222171.4|1090.97|09/30/2019|8611.83|0
H4MI08135|BISHOP, MIKE|I|2|REP|48325.01|3817.82|68532.37|0|111072.94|90865.58|0|0|0|0|0|0|0|MI|08||||||0|0|09/30/2019|0|0
H2MI17023|LEVIN, SANDER M MR|I|1|DEM|0|0|12310.34|0|87103.04|74792.7|0|0|0|0|0|0|0|MI|09||||||0|0|09/30/2019|0|0
H8MI09118|LEVIN, ANDY|I|1|DEM|311560.86|0|120003.01|0|19108.13|210665.98|75|0|0|0|0|0|201611.66|MI|09||||||109100|0|09/30/2019|350|0
H8MI09092|STEARNS, CANDIUS MRS.|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|MI|09||||||0|0|01/16/2019|0|0
H8MI10108|BIZON, KIMBERLY ANN|C|1|DEM|3003.06|0|1714.01|0|23768.54|25057.59|1256.46|0|0|0|0|25000|1746.6|MI|10||||||0|0|09/30/2019|0|0
H0MI10253|MIKULA, BRANDON JOSEPH|C|2|REP|28419.37|0|4210.49|0|0|24208.88|7384.17|20000|0|0|0|20000|1035.2|MI|10||||||0|0|09/30/2019|0|0
H0MI10261|JOWSKE, JEFFREY|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|MI|10||||||0|0|09/30/2019|0|0
H4MI04118|MITCHELL, PAUL III|I|2|REP|239310.54|0|123500.81|0|29827.3|145637.03|14000|10000|0|0|0|510000|67750|MI|10||||||147500|0|09/30/2019|16150|8000
H6MI10193|PAVLOV, PHILLIP S.|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|MI|10||||||0|0|01/02/2019|0|0
H6MI10219|FORLINI, ANTHONY G.|O|2|REP|0|0|0|0|908.11|908.11|0|0|0|0|0|27568.24|0|MI|10||||||0|0|09/30/2019|0|0
H6MI12181|MILLER, CANDICE S.|I|2|REP|0|0|22046.72|0|80715.2|58668.48|0|0|0|0|0|0|0|MI|10||||||0|0|09/30/2019|0|0
H8MI10116|PERUSKI, JEREMY MICHAEL|C|3|IND|10002.36|0|14622.75|0|4973.45|353.06|0|10000|0|0|0|185000|0|MI|10||||||0|0|09/30/2019|0|0
H8MI11254|STEVENS, HALEY|I|1|DEM|1978618.7|44808.08|385745.34|0|15518.07|1608391.43|0|0|0|0|0|0|1343894.91|MI|11||||||524281.6|154.35|09/30/2019|6553.26|500
H8MI11262|SAAD, FAYROUZ|O|1|DEM|225|0|5100|0|4875|0|0|0|0|4330.18|0|0|225|MI|11||||||0|0|01/23/2019|0|0
H8MI11304|HABERMAN, DANIEL|O|1|DEM|0|0|0|0|-15572.82|-15572.82|0|0|0|0|0|10111.86|0|MI|11||||||0|0|09/30/2019|0|0
H8MI11338|GREIMEL, TIM|O|1|DEM|412|0|3045.75|0|2662.12|28.37|0|0|0|0|0|0|0|MI|11||||||0|0|07/08/2019|2700|0
H8MI11346|GUPTA, SUNEEL|O|1|DEM|0|0|3730.36|0|3730.36|0|0|0|0|0|0|0|0|MI|11||||||0|0|03/11/2019|0|0
H0MI11111|WILLIAMS, WHITTNEY|C|2|REP|44454.29|0|13061.43|0|0|31392.86|21960.29|0|0|0|0|0|22494|MI|11||||||0|0|09/30/2019|0|0
H2MI11133|BENTIVOLIO, KERRY||2|REP|53675|0|1009.9|0|1017.16|53682.26|0|49500|0|0|0|64650|2025|MI|11||||||0|0|09/30/2019|958.8|0
H8MI11288|RACZKOWSKI, A. ROCKY|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|MI|11||||||0|0|09/30/2019|0|0
H8MI11320|EPSTEIN, LENA ROSE|O|2|REP|562.09|0|48520.11|0|47958.02|0|0|0|0|0|0|0|0|MI|11||||||0|0|09/30/2019|-5550|-200
H0MI12150|CARBONARO, ANTHONY M|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|MI|12||||||0|0|09/30/2019|0|0
H0MI12168|RAJPUT, SOLOMON|C|1|DEM|10366|0|7681.16|0|0|2684.84|260|0|0|0|0|0|10106|MI|12||||||0|0|09/30/2019|0|0
H4MI12079|DINGELL, DEBBIE|I|1|DEM|505919.12|58831.45|467286.48|155000|496466.88|535099.52|0|0|0|0|0|0|167522.66|MI|12||||||279500|0|09/30/2019|75|0
H6MI12264|JONES, JEFF|C|2|REP|160|0|689.44|0|529.44|0|0|0|0|0|0|0|160|MI|12||||||0|0|09/30/2019|0|0
H8MI12120|NIEMUTH, NILES|C|3|SEP|0|0|0|0|6686.69|6686.69|0|0|0|0|0|0|0|MI|12||||||0|0|05/29/2019|0|0
H6MI01028|CONYERS, JOHN JR.|I|1|DEM|5000|0|150|0|5337.32|10187.32|0|0|0|0|0|21242.8|0|MI|13||||||5000|0|09/30/2019|0|0
H6MI13213|WINFREY, JANICE MARIE|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|MI|13||||||0|0|06/30/2019|0|0
H8MI13243|JONES, BRENDA|O|1|DEM|9540.92|0|12781.15|0|3392.59|152.36|0|0|0|0|0|23075.76|3040|MI|13||||||6500|0|09/30/2019|0|0
H8MI13250|TLAIB, RASHIDA|I|1|DEM|1341106.59|0|295588.7|0|67655.29|1113173.18|0|0|0|0|0|0|1315306.65|MI|13||||||25354.35|0|09/30/2019|8347.17|0
H8MI13276|WILD, WILLIAM R.|O|1|DEM|67974.91|0|70974.43|0|2999.52|0|0|0|0|66250|0|0|64350|MI|13||||||500|0|09/30/2019|750|0
H8MI13284|CONYERS, IAN|O|1|DEM|4169.55|0|4384.35|0|215.22|.42|4034.6|0|0|0|0|0|0|MI|13||||||0|0|06/04/2019|0|0
H2MI14111|LAWRENCE, BRENDA LULENAR|I|1|DEM|401521.58|0|228463|0|596093.17|769151.75|0|0|0|0|0|0|174490.38|MI|14||||||224927|0|09/30/2019|0|0
H6MI14195|MORRISON, TERRANCE|C|1|DEM|1000|0|941.62|0|0|58.38|0|0|0|0|0|0|1000|MI|14||||||0|0|09/30/2019|0|0
H8MI09068|PETERS, GARY|C|1|DEM|6827850.67|412617.07|2019076.22|0|1503727.91|6312502.36|0|0|0|0|0|0|4908369.62|MI|14||||||1505646.46|0|09/30/2019|33640.29|7560.01
H8MN01253|JENSEN, VICKI|O|1|DEM|0|0|0|0|0|325.28|0|0|0|0|0|0|0|MN|01||||||0|0|09/30/2019|0|0
H8MN01295|SULLIVAN, JOE|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|MN|01||||||0|0|09/30/2019|0|0
H0MN01045|HAGEDORN, JAMES|I|2|REP|728044.68|99129.16|270131.38|0|1091.73|459005.03|100|0|0|0|0|9421.26|339651.64|MN|01||||||278132.19|0|09/30/2019|7876.72|0
H8MN01329|NELSON, CARLA JEAN|O|2|REP|17255|0|16643|0|421.6|1033.6|0|0|0|16000|0|34000|17255|MN|01||||||0|0|09/30/2019|0|0
H8MN01279|FEEHAN, DANIEL|C|3|DFL|900|900|3801.98|0|3521.44|619.46|0|0|0|0|0|0|0|MN|01||||||0|0|09/30/2019|0|0
H8MN01303|WRIGHT, RICHARD THOMAS|O|3|DFL|47147.9|0|10152.1|0|0|46595.8|27082.9|3000|0|0|0|0|17065|MN|01||||||0|0|09/30/2019|0|0
H6MN02131|CRAIG, ANGELA DAWN|I|1|DEM|1471926.61|33510|444169.15|500|87390.89|1115148.35|5600|16500|0|16500|0|200000|832763.64|MN|02||||||537256.22|266.65|09/30/2019|5380.77|0
H0MN02118|OLSON, RICHARD THOMAS|C|2|REP|105485.72|0|24978.57|0|0|80507.15|18959.72|80000|0|0|0|80000|6526|MN|02||||||0|0|09/30/2019|0|0
H2MN02130|GERSON, DAVID ADAM|C|2|REP|0|0|0|0|103539.64|103539.64|0|0|0|0|0|275000|0|MN|02||||||0|0|06/30/2019|0|0
